65319030,37.788577,-122.428712;65295352,37.789534,-122.428905;107.57161348326092;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;3.0,4.9E-324,4.9E-324,2.0,4.9E-324,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,3.0,5.0,1.0,3.0;15
65327169,37.789624,-122.4205068;65327167,37.7891624,-122.4204155;51.86145150394164;6275.000584757157,3374.9458263416263,5408.675957916217,1153.6479440880257,0.0,0.0,0.0,2571.387291211054,3321.6045742461692,0.0,0.0,3647.7716358849993,4350.374396558423,0.0,0.0,989.5483927382913,0.0,7756.130984143639,2225.5698473256,2612.6356114327036,516.4617085550865,3042.7121808361067,5349.481569593547,1844.176743732675;1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0;13.0,8.0,3.0,2.0,1.0,2.0,4.9E-324,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,1.0,2.0,8.0,2.0,11.0,17.0,8.0,9.0,5.0;7
65303655,37.765014,-122.398703;65303650,37.766312,-122.3988252;144.46947056411165;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.9E-324,1.0,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,2.0,4.9E-324;20
293820532,37.7697631,-122.389493;54891397,37.7696681,-122.3910999;141.97029199861313;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324;20
65329117,37.7926353,-122.4261629;1250121926,37.7918836,-122.4260072;84.55268117904338;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.3787420132353,0.0,0.0,4059.615588515257,6819.847624078071,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0;1.0,1.0,2.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,2.0,1.0,2.0,2.0,1.0,4.9E-324,4.9E-324,4.0,4.9E-324,3.0,4.9E-324,5.0,3.0,3.0,3.0,1.0;12
65328347,37.787697,-122.43191;65319976,37.787231,-122.431813;52.423470154763145;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.8291088580218,0.0,4496.099468519906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,1.0,4.9E-324,3.0,3.0,4.9E-324,4.9E-324,2.0,4.9E-324,2.0,1.0,1.0;7
3074358133,37.7597842,-122.4002355;65313453,37.7597898,-122.4001542;7.1909212507869205;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;1
65336821,37.7828195,-122.4427832;258475645,37.782954,-122.4428162;15.208877717010573;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;2
1582797099,37.7990949,-122.4122753;65326706,37.7990921,-122.4122958;1.8320189175521917;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;0
65293623,37.7598192,-122.4260111;65294250,37.7590227,-122.4259344;88.66305131852509;0.0,0.0,0.0,266.1537785422994,4330.906872311515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.94176438464962,0.0,0.0,0.0,3732.486982235204,0.0,0.0,0.0;0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,2.0,4.9E-324,4.9E-324,4.9E-324;12
65347967,37.766662,-122.433332;65309790,37.767462,-122.433408;89.04580061561364;0.0,0.0,0.0,859.4382731013089,0.0,0.0,0.0,0.0,4657.871386138435,5986.030062556512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,2.0,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,3.0,4.9E-324,4.9E-324;12
65371299,37.7967059,-122.4084367;65360332,37.7973264,-122.4085624;69.755073138424;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.1111782564021,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0;1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,2.0,4.9E-324,4.9E-324,1.0,1.0,1.0,1.0,4.9E-324,1.0,4.9E-324,1.0,11.0,4.9E-324,8.0;10
65299429,37.795016,-122.436761;65345292,37.795949,-122.43695;104.88549596582976;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,2.0,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,1.0,1.0,1.0,1.0,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,1.0,4.9E-324,4.9E-324;15
316917986,37.7841782,-122.427826;258759674,37.7848827,-122.4279675;79.18137579062406;0.0,1748.0626047912995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;1.0,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,2.0,4.9E-324,4.9E-324,4.0,1.0,1.0,1.0,9.0,2.0,4.0,2.0,2.0,4.9E-324,2.0,1.0,2.0,2.0;11
65315463,37.7836199,-122.389855;258965488,37.7847486,-122.3881985;192.31991720575837;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;27
65351431,37.7775987,-122.424834;65351433,37.7780684,-122.4249082;52.54128603885537;0.0,0.0,0.0,0.0,0.0,2858.8665353829415,1132.423334632584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,2.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324;7
65309522,37.7932412,-122.3932033;258965613,37.7937195,-122.3925952;75.41233675043541;3078.8103303575235,8551.742432406907,5405.52999579626,1885.528049984118,0.0,0.0,4403.028131542285,1081.152154071881,1348.6742890528553,1493.8756821372497,2297.0958788269027,623.1740061158016,3214.6120381660735,1150.5665926620545,3488.7511252618697,3929.4980046652054,13.911091732941411,2060.9479807224106,2334.709520350344,3130.537693305502,2551.4639574453304,4763.410797313275,6123.694064109304,2771.8948609288063;2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,1.0,4.0,8.0,7.0,9.0,7.0,2.0,4.0;8.0,6.0,4.0,1.0,14.0,14.0,35.0,33.0,11.0,7.0,18.0,9.0,9.0,11.0,13.0,9.0,8.0,14.0,14.0,14.0,22.0,6.0,16.0,8.0;10
65303899,37.7683077,-122.4087252;65303897,37.7683619,-122.4078137;80.53547807666692;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.993184110839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.8377851276346,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0;4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,2.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;11
65301506,37.770126,-122.438517;65332213,37.770214,-122.437802;63.7483956513214;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.7572293883807,0.0,0.0,0.0,0.0,0.0,0.0,4476.243972755479,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,3.0,4.9E-324,4.9E-324,1.0,4.9E-324,1.0;9
2249889144,37.7713037,-122.3962116;2249856385,37.7719286,-122.3954063;99.2200193906973;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;14
300514894,37.7703859,-122.4177286;300514893,37.7703288,-122.4177253;6.344316687238037;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;0
65332198,37.7711773,-122.4302658;65350533,37.770709,-122.4301697;52.66271329308659;3466.476471514972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.1418459138117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.6399111187875,372.86981942124896,1415.3589709934197,0.0,988.5142428243146;1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0;6.0,3.0,8.0,3.0,2.0,4.9E-324,1.0,1.0,4.9E-324,1.0,1.0,1.0,1.0,3.0,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,2.0,4.0,4.9E-324,2.0,4.0;7
65325654,37.7710109,-122.4196463;3386704350,37.7724921,-122.4188648;178.2376378460134;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;25
65317595,37.7621021,-122.4150048;2649310346,37.76214,-122.4143797;55.241345021581886;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;7
65361453,37.7586372,-122.4190752;65361441,37.7587029,-122.4179869;96.17730844981604;3116.694813715746,3783.331718675955,0.0,0.0,0.0,0.0,2920.46632411415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789.977412311095,2821.461277220726,153.70241098254246,8046.692960827178,463.8951263991345,0.0,4610.24688690741,5100.808033613838,3680.7755977947813,0.0;2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0;3.0,2.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,1.0,2.0,3.0,4.9E-324,2.0,3.0,2.0,1.0;13
65333988,37.7980167,-122.4054891;65365814,37.7975638,-122.4054117;50.72867979408838;2464.934408112781,1087.925170519472,1605.7023507135393,2337.1314220489307,1847.32063523835,0.0,2513.067315406035,0.0,0.0,0.0,0.0,0.0,0.0,4462.7789584123175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;10.0,18.0,14.0,12.0,4.9E-324,2.0,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,1.0,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,1.0,2.0,3.0,3.0,1.0,6.0,5.0;7
65362171,37.793892,-122.416292;65337412,37.794777,-122.416473;99.51368254264958;0.0,0.0,0.0,0.0,0.0,0.0,2096.473411760213,2467.7092085873387,254.15563055226568,3002.1097322581772,0.0,3490.678119165409,1788.7543633213063,11073.230240389832,3616.1838923532127,0.0,0.0,0.0,0.0,0.0,1976.2528655222304,2163.40647271797,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0;4.9E-324,3.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,3.0,3.0,1.0,2.0,3.0,2.0,4.9E-324,4.9E-324,4.9E-324,5.0,2.0,4.9E-324,4.0,4.0,3.0,1.0,2.0;14
65312204,37.7660041,-122.4310551;65367485,37.7660108,-122.4309628;8.166556163846536;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;1
65301531,37.7794432,-122.4404152;65301534,37.7803772,-122.4406036;104.98699710873294;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;15
65324940,37.7616442,-122.4120554;1677798446,37.7603686,-122.4119336;141.98755497578006;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.266739421892,0.0,0.0,4570.5401240872325,0.0,3465.63845519685,5697.011834454077,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,1.0,1.0,4.9E-324;20
65306835,37.7743701,-122.4139536;65347696,37.7756024,-122.4155087;193.59194902285194;0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0362648109967,903.2577019472113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4988935039576,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,3.0,4.9E-324,1.0,2.0,1.0,1.0,1.0,1.0,4.9E-324,4.9E-324,4.9E-324;27
65352450,37.7902533,-122.4155691;65295332,37.791208,-122.4157641;107.34756103053016;0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.4924198168073,0.0,1506.941172110252,2986.677799336797,1849.0753404260442,0.0,0.0,0.0,0.0,0.0,2667.6658047838805,2421.5067218520117,4704.256272498264,1571.1304483469767,0.0,0.0,0.0;0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0;3.0,3.0,1.0,4.9E-324,1.0,5.0,7.0,15.0,14.0,13.0,6.0,3.0,1.0,4.0,1.0,2.0,6.0,2.0,7.0,12.0,8.0,9.0,7.0,6.0;15
581961267,37.7590116,-122.4410325;65293674,37.758939,-122.442175;100.99809021080131;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.8236581852032,1142.895241061826,0.0,4261.5656759820495,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,1.0,4.9E-324;14
539993885,37.7636359,-122.4001683;65290923,37.7637318,-122.3985796;140.39010917558196;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.5152635059276,2362.559223362853,0.0,0.0,491.3549782747594,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0;4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,2.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324;20
65312695,37.7981328,-122.4272746;65322707,37.7990649,-122.4274639;104.79101340443415;0.0,0.0,6375.164279138813,0.0,0.0,0.0,2806.085506693042,0.0,0.0,0.0,0.0,7965.874488910113,4504.41802861704,0.0,0.0,1454.9047610522766,2828.1045421266826,1799.7202035128682,4057.4343575786847,3523.4136095036033,0.0,0.0,0.0,0.0;0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0;2.0,4.9E-324,4.9E-324,2.0,1.0,3.0,4.9E-324,4.0,4.9E-324,2.0,4.9E-324,3.0,1.0,1.0,4.9E-324,5.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0;15
